customer_id,name,city,age,city_tier,occupation,declared_monthly_income,tenure_months,existing_products,digital_engagement_score,loan_product_interest,true_monthly_income,loan_converted,conversion_probability,cashflow_cv_label,existing_emi_ratio_label,monthly_credit_mean,monthly_credit_std,cashflow_cv,has_salary_credit,salary_regularity_score,estimated_salary,avg_monthly_income_proxy,avg_monthly_emi,emi_count,emi_to_income_ratio,recency_score,frequency_score,monetary_score,spend_concentration_hhi,has_auto_spend,has_realestate_spend,has_wedding_spend,has_education_spend,has_home_improvement_spend,has_jewellery_spend,total_monthly_debit,total_debit,avg_app_logins,avg_emi_calc_views,avg_loan_page_visits,total_product_views,engagement_trend,digital_engagement_composite,occupation_encoded,city_tier_encoded,interest_personal_loan,interest_home_loan,interest_mortgage_loan,interest_auto_loan,lead_score,lead_score_raw,estimated_income,income_confidence_band,income_deviation_pct,income_deviation_flag,loan_readiness_score,eligible_loan_amount,risk_flag_count,recommendation,explanation_summary
IDBI101226,Wishi Agrawal,Kanpur,42,Tier 2,gig_worker,13412.71,3,4,0.4868,Auto Loan,17516.59,0,0.0018,0.1842,0.1754,18641.414999999997,3434.5496470676794,0.1842429690593595,0,0.7504,3162.0,18641.415,3072.5158333333334,1.8333333333333333,0.1648220284422257,0.9230769230769231,0.8870292887029289,0.02072577207247678,0.2369,1,0,0,1,0,0,26231.96,314783.56,10.5,1.3333333333333333,2.0833333333333335,6,-0.0886,0.4054056056711223,0,1,0,0,0,1,0.7,0.007017543859649123,16796.03,High,-20.1,1,43.5,223000.0,2,Review Required,Diversified spending across categories → strong Auto Loan intent
IDBI101227,Rachita Subramanian,Udaipur,40,Tier 3,gig_worker,10638.67,40,1,0.9857,Personal Loan,19926.01,1,0.7728,0.1775,0.0865,19805.681666666667,3515.215641412819,0.17748521361569658,0,0.667,4423.39,19805.681666666667,1723.2066666666667,1.0,0.08700567320370779,1.0,0.694560669456067,0.023069080653785778,0.1427,0,0,0,1,0,0,16894.83,202737.96,18.416666666666668,3.1666666666666665,4.75,9,0.0292,0.8076690929763505,0,0,1,0,0,0,48.5,0.4845387840670859,18775.01,High,-43.3,1,69.5,345000.0,1,Pre-qualified,Active digital banking engagement (score: 0.81) + Frequent app usage (18.4 logins/month) + Frequent loan product page visits (4.8/month) indicate interest → strong Personal Loan intent
IDBI101228,Oscar Dave,Bengaluru,28,Tier 1,gig_worker,18707.3,28,1,0.7684,Personal Loan,26285.98,1,0.3598,0.0942,0.0995,31340.09833333333,2952.1220004902893,0.09419632220331652,0,0.6488,5971.46,31340.09833333333,2615.4333333333334,1.0,0.08345325868207498,0.8461538461538461,0.6569037656903766,0.046284292708922294,0.0987,0,0,0,1,0,0,20370.18,244442.17,15.5,2.8333333333333335,2.75,10,-0.0957,0.624358720833663,0,2,1,0,0,0,71.5,0.7147766323024055,26318.5,High,-28.9,1,77.6,474000.0,1,Pre-qualified,Active digital banking engagement (score: 0.62) + Low existing EMI burden (8% of income) + Frequent app usage (15.5 logins/month) → strong Personal Loan intent
IDBI101229,Lila Nagy,Delhi,30,Tier 1,self_employed,134641.02,6,1,0.5584,Home Loan,175518.54,0,0.0358,0.2036,0.101,189099.40833333333,38507.54280108056,0.20363650600747374,0,0.6342,63396.23,189099.40833333333,17725.961666666666,1.0,0.09373885314025088,1.0,0.35564853556485354,0.36380497374223714,0.1315,0,1,0,1,0,0,210053.3,2520639.54,11.333333333333334,1.0,2.0833333333333335,5,-0.0366,0.3936261071343827,1,2,0,1,0,0,0.0,0.0,174111.19,High,-22.7,1,44.1,6986000.0,2,Review Required,Mixed signals detected for Home Loan eligibility — review recommended
IDBI101230,Omya Kothari,Dhanbad,39,Tier 3,self_employed,231374.2,51,1,0.2691,Mortgage Loan,233935.54,0,0.001,0.2723,0.0937,278827.25416666665,75928.5319088065,0.27231388171050475,0,0.6081,120388.99,278827.25416666665,21929.948333333334,1.0,0.07865066275129938,1.0,0.47280334728033474,0.544399366026612,0.0855,0,0,0,1,1,0,189638.67,2275664.02,6.083333333333333,0.9166666666666666,1.0833333333333333,1,0.3243,0.2787779053626513,1,0,0,0,1,0,2.9,0.028522920203735144,233828.0,High,-1.0,0,53.3,7500000.0,0,Review Required,Mixed signals detected for Mortgage Loan eligibility — review recommended
IDBI101231,Mitali Oza,Ranchi,35,Tier 2,salaried,259356.8,77,1,0.4009,Personal Loan,250000.0,0,0.001,0.2825,0.111,270704.24818181817,76473.18324026847,0.28249716712574585,1,1.0,270704.25,248145.56083333332,27745.26833333333,1.0,0.11181045608939347,0.9230769230769231,0.34309623430962344,0.4826466101198111,0.1011,0,0,0,1,0,0,222990.35,2675884.22,7.833333333333333,0.5833333333333334,1.4166666666666667,4,0.0556,0.2819810648184766,2,1,1,0,0,0,1.7,0.016541353383458645,246358.77,High,5.3,0,53.7,2500000.0,0,Review Required,Long banking relationship (77 months) with IDBI Bank → strong Personal Loan intent
IDBI101232,Sneha Deol,Pune,28,Tier 1,self_employed,310391.85,47,2,0.1029,Home Loan,359229.96,0,0.001,0.3417,0.154,444458.4666666666,151870.83210740893,0.34169859165110356,0,0.5293,177877.53,444458.4666666666,55307.700000000004,1.5,0.12443839896851257,1.0,0.5188284518828452,0.8777637512624097,0.1009,0,0,0,1,0,0,311410.61,3736927.29,2.25,0.25,0.4166666666666667,0,0.0,0.12269796033378154,1,2,0,1,0,0,0.0,0.0,381055.2,High,-18.5,0,49.0,10000000.0,1,Review Required,"Healthy monthly spending of ₹311,411 indicates active lifestyle → strong Home Loan intent"
IDBI101233,Nitara Vala,Dhanbad,32,Tier 3,self_employed,283610.05,41,3,0.4473,Personal Loan,310535.23,0,0.0051,0.2602,0.1805,352464.10833333334,91696.89337188135,0.2601595203706855,0,0.7603,119715.03,352464.10833333334,56063.715,1.9166666666666667,0.15906219576541752,0.9230769230769231,0.5230125523012552,0.6926075705639598,0.1063,0,0,0,1,0,0,278640.22,3343682.66,9.583333333333334,1.25,2.0833333333333335,4,0.1212,0.39724496895515304,1,0,1,0,0,0,1.6,0.01602655286865813,301062.66,High,-5.8,0,50.0,2500000.0,0,Review Required,Long banking relationship (41 months) with IDBI Bank → strong Personal Loan intent
IDBI101234,Dipta Kalla,Bareilly,40,Tier 3,gig_worker,26571.11,14,1,0.7544,Personal Loan,29651.52,0,0.0018,0.2423,0.0909,30760.390833333335,7453.939073271574,0.24232263867057735,0,0.6754,5366.85,30760.390833333335,2696.441666666667,1.0,0.08765953856947364,0.8461538461538461,0.7656903765690377,0.04511752087022624,0.098,0,0,0,1,0,0,22573.1,270877.2,15.583333333333334,1.5833333333333333,3.3333333333333335,10,-0.0763,0.5635117816182869,0,0,1,0,0,0,1.1,0.011494252873563218,27819.33,High,-4.5,0,46.5,504000.0,0,Review Required,Active digital banking engagement (score: 0.56) + Frequent loan product page visits (3.3/month) indicate interest → strong Personal Loan intent
IDBI101235,Shaurya Mannan,Jodhpur,28,Tier 3,salaried,124792.83,9,1,0.6095,Home Loan,122699.5,0,0.0769,0.3437,0.0954,146022.876,50188.6627984772,0.34370411111802235,1,1.0,146022.88,121685.73,11710.830833333333,1.0,0.09623832501422586,0.8461538461538461,0.3389121338912134,0.22812209673573391,0.1349,0,1,0,1,0,0,145328.69,1743944.23,13.0,1.4166666666666667,2.0,8,0.069,0.44843833346515855,2,0,0,1,0,0,0.9,0.009009009009009009,123109.59,High,1.4,0,43.0,5034000.0,2,Review Required,Frequent app usage (13.0 logins/month) + Diversified spending across categories → strong Home Loan intent
IDBI101236,Kevin Gokhale,Siliguri,45,Tier 3,self_employed,163127.56,46,2,0.3681,Home Loan,196835.6,0,0.001,0.2309,0.1343,214781.77083333334,49594.60720680946,0.23090696670572639,0,0.5296,84155.86,214781.77083333334,26436.5475,1.4166666666666667,0.12308562033653345,0.9230769230769231,0.3138075313807531,0.415495623451243,0.1018,0,0,0,1,0,0,159741.64,1916899.64,6.166666666666667,0.9166666666666666,1.75,9,-0.0208,0.300138146998339,1,0,0,1,0,0,0.0,0.0,182242.66,High,-10.5,0,51.0,6404000.0,0,Review Required,Mixed signals detected for Home Loan eligibility — review recommended
IDBI101237,Jack Pandey,Mysuru,31,Tier 2,salaried,157340.13,40,2,0.4461,Home Loan,159443.67,0,0.001,0.2728,0.1941,174137.12,47497.80952625141,0.27276096863351945,1,1.0,174137.12,159625.69333333333,30941.290833333333,1.9166666666666667,0.19383653212218885,0.6153846153846154,0.497907949790795,0.30448350447755906,0.1102,0,0,0,1,0,0,143604.73,1723256.76,10.0,1.4166666666666667,1.5,7,0.0597,0.3796996345804002,2,1,0,1,0,0,1.9,0.0193632228719948,159317.62,High,-1.2,0,49.3,4696000.0,0,Review Required,Long banking relationship (40 months) with IDBI Bank → strong Home Loan intent
IDBI101238,Omisha Walla,Bengaluru,45,Tier 1,self_employed,86905.05,45,1,0.4746,Personal Loan,135391.0,0,0.001,0.2659,0.1003,163913.46333333335,43590.24196439681,0.265934482000127,0,0.5459,61488.26,163913.46333333335,13576.594166666668,1.0,0.08282781591318948,0.9230769230769231,0.5523012552301255,0.31311345887146586,0.0963,0,0,0,1,0,0,114196.07,1370352.8,9.083333333333334,1.3333333333333333,2.1666666666666665,5,-0.0986,0.3906339978644309,1,2,1,0,0,0,0.0,0.0,134833.03,High,-35.5,1,50.1,2420000.0,1,Review Required,Mixed signals detected for Personal Loan eligibility — review recommended
IDBI101239,Pahal Arya,Hyderabad,21,Tier 1,salaried,96993.29,4,0,0.6386,Auto Loan,96408.5,1,0.351,0.3553,0.0,116211.6,41291.18623692686,0.35531036692487544,1,1.0,116211.6,96843.0,0.0,0.0,0.0,0.8461538461538461,0.19665271966527198,0.17812136747083812,0.2594,1,0,0,1,0,0,122514.57,1470174.85,11.833333333333334,1.5,2.6666666666666665,7,0.0471,0.47561292928893456,2,2,0,0,0,1,8.1,0.08095238095238096,96286.09,High,0.7,0,47.2,2000000.0,2,Review Required,Diversified spending across categories + Active digital banking engagement (score: 0.48) + Low existing EMI burden (0% of income) → strong Auto Loan intent
IDBI101240,Aryan Raj,Ahmedabad,33,Tier 1,salaried,227541.55,18,1,0.3562,Home Loan,232048.89,0,0.001,0.3607,0.1067,345151.28625,124484.28023804279,0.3606658447967548,1,1.0,345151.29,230100.8575,24756.255,1.0,0.10758871248448085,0.6923076923076923,0.3263598326359833,0.4463282052570861,0.1618,0,1,0,1,0,0,280028.66,3360343.9,7.416666666666667,1.0,1.4166666666666667,4,-0.1724,0.2969197502570593,2,2,0,1,0,0,0.7,0.007017543859649123,231505.27,High,-1.7,0,44.6,9152000.0,1,Review Required,Diversified spending across categories → strong Home Loan intent
IDBI101241,Chatresh Bhalla,Chennai,40,Tier 1,self_employed,153470.38,54,2,0.2531,Mortgage Loan,180204.59,0,0.001,0.2593,0.1565,189155.60166666668,49044.187368942716,0.2592795927628368,0,0.5888,79354.14,189155.60166666668,28200.073333333334,1.75,0.14908399796178384,1.0,0.37656903765690375,0.36391807353628114,0.1063,0,0,0,1,0,0,154928.62,1859143.5,4.083333333333333,0.8333333333333334,1.6666666666666667,4,-0.3171,0.24637162738274146,1,2,0,0,1,0,0.0,0.0,179833.95,High,-14.7,0,51.7,5049000.0,0,Review Required,Mixed signals detected for Mortgage Loan eligibility — review recommended
IDBI101242,Amara Dyal,Ahmedabad,29,Tier 1,gig_worker,42599.3,21,1,0.8431,Personal Loan,40452.15,0,0.1259,0.1743,0.0986,45512.54749999999,7934.575768802954,0.17433820352075338,0,0.6529,8092.37,45512.54749999999,3988.9733333333334,1.0,0.08764557363732131,1.0,0.7615062761506276,0.07480904799157431,0.1481,0,0,1,1,0,0,59996.63,719959.55,16.166666666666668,2.5833333333333335,2.6666666666666665,4,0.1731,0.622884217748952,0,2,1,0,0,0,5.5,0.054838709677419356,41302.15,High,3.1,0,50.1,749000.0,0,Review Required,Active digital banking engagement (score: 0.62) + Frequent app usage (16.2 logins/month) + Diversified spending across categories → strong Personal Loan intent
IDBI101243,Zashil Dhingra,Indore,39,Tier 2,self_employed,157017.26,19,3,0.2581,Home Loan,165607.13,0,0.001,0.577,0.2115,197413.6083333333,113903.88835703299,0.5769809351982769,0,0.6253,85063.61,197413.6083333333,35031.482500000006,2.1666666666666665,0.1774522171787128,0.9230769230769231,0.38493723849372385,0.38053888596743124,0.165,0,1,0,1,0,0,193204.32,2318451.81,6.666666666666667,0.5833333333333334,0.6666666666666666,3,0.2564,0.23422018191884836,1,1,0,1,0,0,0.0,0.0,177463.95,Low,-11.5,0,25.2,5165000.0,2,Not Recommended,Mixed signals detected for Home Loan eligibility — review recommended
IDBI101244,Chakrika Jani,Bareilly,34,Tier 3,self_employed,93926.3,42,1,0.3927,Personal Loan,135171.61,0,0.001,0.2585,0.1012,168607.7775,43583.91748710633,0.2584929244269668,0,0.6799,67750.18,168607.7775,13673.042500000001,1.0,0.08109378287724599,1.0,0.42677824267782427,0.32256166088999866,0.1018,0,0,0,1,0,0,111953.93,1343447.2,5.916666666666667,1.4166666666666667,2.6666666666666665,4,0.7105,0.4232177944317013,1,0,1,0,0,0,1.2,0.012345679012345678,135982.3,High,-30.9,1,50.2,2442000.0,1,Review Required,Increasing digital engagement trend (+71%) → strong Personal Loan intent
IDBI101245,Jagrati Sethi,Jaipur,21,Tier 2,self_employed,51262.65,17,2,0.2161,Auto Loan,66332.19,0,0.001,0.1855,0.1508,80356.955,14909.502862137351,0.18554091381557888,0,0.6031,31710.75,80356.955,10002.137499999999,1.5833333333333333,0.12447133543076637,0.7692307692307692,0.4393305439330544,0.14494005959147507,0.3455,1,0,0,1,0,0,117259.76,1407117.14,5.25,0.6666666666666666,1.0833333333333333,6,0.2353,0.24402655283556118,1,1,0,0,0,1,0.0,0.0,66567.84,High,-23.0,1,45.6,1017000.0,1,Review Required,Diversified spending across categories → strong Auto Loan intent
IDBI101246,Udarsh Ramachandran,Salem,46,Tier 3,salaried,175557.62,112,1,0.6741,Mortgage Loan,170799.46,0,0.0071,0.3844,0.1065,228979.07,88030.99169656218,0.3844499486200297,1,1.0,228979.07,171734.30250000002,18186.19916666667,1.0,0.10589730124921704,1.0,0.22594142259414227,0.328854388382707,0.0967,0,0,0,1,0,0,134287.8,1611453.64,12.25,1.75,3.25,6,0.1379,0.537690573637586,2,0,0,0,1,0,7.2,0.07194989752164772,170793.28,High,2.8,0,53.9,5619000.0,1,Review Required,Active digital banking engagement (score: 0.54) + Long banking relationship (112 months) with IDBI Bank + Frequent loan product page visits (3.2/month) indicate interest → strong Mortgage Loan intent
IDBI101247,Yasti Mani,Ahmedabad,32,Tier 1,salaried,90961.55,6,2,0.4263,Auto Loan,92602.11,0,0.001,0.3547,0.1698,111775.719,39647.4559397216,0.35470544313583524,1,1.0,111775.72,93146.4325,15721.8825,1.5833333333333333,0.16878673802134075,0.8461538461538461,0.23430962343096234,0.17068132079412776,0.1005,1,0,0,1,0,0,84308.24,1011698.85,8.0,1.6666666666666667,1.6666666666666667,4,-0.129,0.37202277149410745,2,2,0,0,0,1,0.0,0.0,93479.92,High,-2.7,0,41.4,1326000.0,2,Review Required,Mixed signals detected for Auto Loan eligibility — review recommended
IDBI101248,Lakshmi Ram,Chennai,47,Tier 1,gig_worker,46317.6,37,0,0.8393,Mortgage Loan,51611.79,1,0.6825,0.1198,0.0,59745.994999999995,7159.640858234443,0.11983465767428333,0,0.6937,12542.27,59745.994999999995,0.0,0.0,0.0,1.0,0.5941422594142259,0.10345657404662571,0.1064,0,0,0,1,0,0,34055.41,408664.97,17.416666666666668,2.3333333333333335,3.4166666666666665,4,-0.0769,0.6501514061140552,0,2,0,0,1,0,39.4,0.3936621663298829,52393.5,High,-11.6,0,68.2,2258000.0,0,Pre-qualified,Active digital banking engagement (score: 0.65) + Frequent loan product page visits (3.4/month) indicate interest + Frequent app usage (17.4 logins/month) → strong Mortgage Loan intent
IDBI101249,Dhriti Bhagat,Kochi,43,Tier 2,salaried,208380.28,112,1,0.8979,Auto Loan,215599.67,0,0.0257,0.375,0.0959,287399.47444444447,107786.64822646636,0.37504121548872904,1,1.0,287399.47,215549.60583333333,20667.685,1.0,0.09588365944858471,0.8461538461538461,0.3263598326359833,0.4170410377416657,0.0938,0,0,0,1,0,0,166073.73,1992884.82,19.75,2.3333333333333335,3.75,14,0.0435,0.7061481719133117,2,1,0,0,0,1,29.8,0.2976190476190476,215658.9,High,-3.4,0,63.2,2000000.0,1,Review Required,Active digital banking engagement (score: 0.71) + Frequent app usage (19.8 logins/month) + Frequent loan product page visits (3.8/month) indicate interest → strong Auto Loan intent
IDBI101250,Zayan Jain,Bengaluru,51,Tier 1,self_employed,197681.25,3,0,0.4864,Mortgage Loan,236523.84,0,0.001,0.3642,0.0,260332.96833333335,94823.43910706206,0.36423907319202475,0,0.6914,93230.05,260332.96833333335,0.0,0.0,0.0,0.8461538461538461,0.5355648535564853,0.5071760906901213,0.1109,0,0,0,1,1,0,208916.32,2506995.82,9.0,1.75,1.5,5,-0.3421,0.37175864984576446,1,2,0,0,1,0,0.7,0.007017543859649123,236365.6,High,-16.4,0,44.1,7500000.0,2,Review Required,Low existing EMI burden (0% of income) → strong Mortgage Loan intent
IDBI101251,Umang Pillai,Shimla,47,Tier 3,gig_worker,42261.18,44,2,0.9018,Home Loan,42320.25,1,0.6321,0.3792,0.165,43722.659999999996,16581.316575655535,0.37923851329391983,0,0.6556,8035.59,43722.66,6981.550833333334,1.75,0.1596780898813872,1.0,0.7238493723849372,0.071206558236941,0.6416,0,1,0,1,0,0,166429.52,1997154.25,19.5,3.3333333333333335,3.8333333333333335,10,-0.069,0.7784606916870996,0,0,0,1,0,0,74.8,0.7484276729559749,41913.38,High,0.8,0,77.6,1369000.0,1,Pre-qualified,Active digital banking engagement (score: 0.78) + Frequent app usage (19.5 logins/month) + Frequent loan product page visits (3.8/month) indicate interest → strong Home Loan intent
IDBI101252,Rishi Menon,Ahmedabad,44,Tier 1,salaried,192659.94,16,2,0.6165,Home Loan,202592.42,0,0.001,0.2864,0.1626,220394.14454545453,63120.600537087004,0.2863987183836859,1,1.0,220394.14,202027.96583333332,32945.005833333336,1.6666666666666667,0.16307151189411037,0.9230769230769231,0.19246861924686193,0.38982615995418485,0.1047,0,0,0,1,0,0,182048.86,2184586.34,13.916666666666666,2.0833333333333335,2.5,7,0.0521,0.5390498212449577,2,2,0,1,0,0,6.7,0.06747318850773364,202781.1,High,-5.0,0,47.5,6719000.0,0,Review Required,Frequent app usage (13.9 logins/month) + Active digital banking engagement (score: 0.54) → strong Home Loan intent
IDBI101253,Peter Borde,Bhopal,28,Tier 2,salaried,75960.02,39,0,0.6984,Home Loan,75514.44,0,0.7542,0.3603,0.0,100444.21222222222,36188.54673113228,0.36028503714150234,1,1.0,100444.21,75333.15916666666,0.0,0.0,0.0,0.8461538461538461,0.28870292887029286,0.13482871291803736,0.1651,0,1,0,1,0,0,76251.17,915014.01,15.75,2.0,4.0,9,-0.1339,0.6322771585066835,2,1,0,1,0,0,45.7,0.45674603174603173,76596.14,High,-0.8,0,67.7,3972000.0,1,Pre-qualified,Active digital banking engagement (score: 0.63) + Frequent loan product page visits (4.0/month) indicate interest + Low existing EMI burden (0% of income) → strong Home Loan intent
IDBI101254,Oscar Varkey,Coimbatore,31,Tier 2,salaried,167195.24,16,2,0.7327,Home Loan,173522.17,0,0.015,0.2713,0.1908,190175.11363636365,51597.95646531057,0.2713181313721821,1,1.0,190175.11,174327.1875,33116.44583333333,1.9166666666666667,0.18996718933088583,1.0,0.3472803347280335,0.3340730636611489,0.1103,0,0,0,1,0,0,156202.23,1874426.79,15.916666666666666,1.3333333333333333,2.5,6,0.1456,0.5130438119908249,2,1,0,1,0,0,9.3,0.09293755184263537,174653.84,High,-4.3,0,48.3,5240000.0,0,Review Required,Frequent app usage (15.9 logins/month) + Active digital banking engagement (score: 0.51) → strong Home Loan intent
IDBI101255,Krishna Baria,Indore,21,Tier 2,gig_worker,52571.67,33,3,0.9871,Personal Loan,80000.0,0,0.3918,0.1192,0.1955,84543.60833333334,10080.687272275394,0.11923653923700395,0,0.7172,17194.08,84543.60833333334,15638.428333333331,1.9166666666666667,0.18497469698330238,0.8461538461538461,0.5271966527196653,0.15336649742040828,0.1198,0,0,0,1,0,0,71895.99,862751.83,19.666666666666668,3.5,5.333333333333333,13,-0.0263,0.8799671324052835,0,1,1,0,0,0,54.6,0.5456349206349206,80200.72,High,-34.4,1,69.9,1100000.0,1,Pre-qualified,Active digital banking engagement (score: 0.88) + Active use of EMI calculator (3.5/month) shows purchase intent + Frequent app usage (19.7 logins/month) → strong Personal Loan intent
IDBI101256,Arya Lalla,Bareilly,58,Tier 3,salaried,250421.21,79,1,0.5959,Mortgage Loan,250000.0,0,0.4247,0.3753,0.089,333751.4177777778,125259.09643265772,0.3753065597943292,1,1.0,333751.42,250313.56333333335,22247.13666666667,1.0,0.08887707230247438,0.9230769230769231,0.4225941422594142,0.48701012838242225,0.0955,0,0,0,1,1,0,240937.95,2891255.38,12.0,2.25,2.9166666666666665,7,0.1829,0.5561427210709483,2,0,0,0,1,0,10.3,0.10294867531315817,250402.69,High,0.0,0,55.5,7500000.0,1,Review Required,Active digital banking engagement (score: 0.56) + Long banking relationship (79 months) with IDBI Bank + Low existing EMI burden (9% of income) → strong Mortgage Loan intent
IDBI101257,Naveen Kumer,Visakhapatnam,30,Tier 2,self_employed,194008.36,3,2,0.4559,Home Loan,237813.21,0,0.001,0.3097,0.1314,285767.01166666666,88495.09557882689,0.3096756867166044,0,0.7327,94231.75,285767.01166666666,31237.0325,1.4166666666666667,0.10930944169453849,1.0,0.5523012552301255,0.5583669507454222,0.1012,0,0,0,1,0,0,186136.52,2233638.27,10.25,1.5,2.0833333333333335,0,-0.1266,0.41292583821086765,1,1,0,1,0,0,0.0,0.0,238859.88,High,-18.8,0,42.8,8786000.0,2,Review Required,Total Product Views contributes positively → strong Home Loan intent
IDBI101258,Ganga Shukla,Chennai,29,Tier 1,salaried,113735.47,13,1,0.1681,Home Loan,108780.71,0,0.001,0.2794,0.109,119407.94909090908,33357.488625862556,0.27935735334057565,1,1.0,119407.95,109457.28666666667,11860.909166666666,1.0,0.108361074240649,0.8461538461538461,0.41841004184100417,0.20351002372921972,0.2575,0,1,0,1,0,0,166203.59,1994443.03,2.6666666666666665,0.5833333333333334,0.3333333333333333,1,-0.1053,0.14385358340583723,2,2,0,1,0,0,0.7,0.007017543859649123,109137.6,High,4.2,0,45.5,4292000.0,0,Review Required,Diversified spending across categories + Highly regular income credit pattern (100% regularity) → strong Home Loan intent
